conId,symbol,secType,expiration,strike,right,exchange,currency,tradingClass
787461080,ES,FOP,20250702,6125.0,C,CME,USD,E1C
787461109,ES,FOP,20250702,6125.0,P,CME,USD,E1C
796361952,ES,FOP,20250702,6125.0,C,CME,USD,ECES
796361957,ES,FOP,20250702,6125.0,P,CME,USD,ECES
789243839,ES,FOP,20250702,6130.0,P,CME,USD,E1C
789243859,ES,FOP,20250702,6130.0,C,CME,USD,E1C
796361962,ES,FOP,20250702,6130.0,C,CME,USD,ECES
796361967,ES,FOP,20250702,6130.0,P,CME,USD,ECES
793966062,ES,FOP,20250702,6135.0,P,CME,USD,E1C
793966186,ES,FOP,20250702,6135.0,C,CME,USD,E1C
789243945,ES,FOP,20250702,6140.0,P,CME,USD,E1C
789244085,ES,FOP,20250702,6140.0,C,CME,USD,E1C
796361969,ES,FOP,20250702,6140.0,C,CME,USD,ECES
796361972,ES,FOP,20250702,6140.0,P,CME,USD,ECES
793965938,ES,FOP,20250702,6145.0,P,CME,USD,E1C
793966289,ES,FOP,20250702,6145.0,C,CME,USD,E1C
787461169,ES,FOP,20250702,6150.0,P,CME,USD,E1C
787461442,ES,FOP,20250702,6150.0,C,CME,USD,E1C
796361979,ES,FOP,20250702,6150.0,C,CME,USD,ECES
796361982,ES,FOP,20250702,6150.0,P,CME,USD,ECES
793965929,ES,FOP,20250702,6155.0,C,CME,USD,E1C
793966282,ES,FOP,20250702,6155.0,P,CME,USD,E1C
789243862,ES,FOP,20250702,6160.0,P,CME,USD,E1C
789243948,ES,FOP,20250702,6160.0,C,CME,USD,E1C
796361984,ES,FOP,20250702,6160.0,C,CME,USD,ECES
796361989,ES,FOP,20250702,6160.0,P,CME,USD,ECES
793965792,ES,FOP,20250702,6165.0,C,CME,USD,E1C
793966209,ES,FOP,20250702,6165.0,P,CME,USD,E1C
789243965,ES,FOP,20250702,6170.0,P,CME,USD,E1C
789243978,ES,FOP,20250702,6170.0,C,CME,USD,E1C
796361994,ES,FOP,20250702,6170.0,C,CME,USD,ECES
796361999,ES,FOP,20250702,6170.0,P,CME,USD,ECES
787942294,ES,FOP,20250702,6175.0,C,CME,USD,E1C
787942339,ES,FOP,20250702,6175.0,P,CME,USD,E1C
796362001,ES,FOP,20250702,6175.0,C,CME,USD,ECES
796362004,ES,FOP,20250702,6175.0,P,CME,USD,ECES
789243799,ES,FOP,20250702,6180.0,P,CME,USD,E1C
789243812,ES,FOP,20250702,6180.0,C,CME,USD,E1C
796362011,ES,FOP,20250702,6180.0,C,CME,USD,ECES
796362014,ES,FOP,20250702,6180.0,P,CME,USD,ECES
793965994,ES,FOP,20250702,6185.0,P,CME,USD,E1C
793966103,ES,FOP,20250702,6185.0,C,CME,USD,E1C
789243704,ES,FOP,20250702,6190.0,P,CME,USD,E1C
789243809,ES,FOP,20250702,6190.0,C,CME,USD,E1C
796362018,ES,FOP,20250702,6190.0,C,CME,USD,ECES
796362023,ES,FOP,20250702,6190.0,P,CME,USD,ECES
793965824,ES,FOP,20250702,6195.0,P,CME,USD,E1C
793965914,ES,FOP,20250702,6195.0,C,CME,USD,E1C
787461068,ES,FOP,20250702,6200.0,C,CME,USD,E1C
787461202,ES,FOP,20250702,6200.0,P,CME,USD,E1C
796362024,ES,FOP,20250702,6200.0,C,CME,USD,ECES
796362029,ES,FOP,20250702,6200.0,P,CME,USD,ECES
793965725,ES,FOP,20250702,6205.0,P,CME,USD,E1C
793965949,ES,FOP,20250702,6205.0,C,CME,USD,E1C
789243686,ES,FOP,20250702,6210.0,P,CME,USD,E1C
789243727,ES,FOP,20250702,6210.0,C,CME,USD,E1C
796362035,ES,FOP,20250702,6210.0,C,CME,USD,ECES
796362038,ES,FOP,20250702,6210.0,P,CME,USD,ECES
793965797,ES,FOP,20250702,6215.0,C,CME,USD,E1C
793965834,ES,FOP,20250702,6215.0,P,CME,USD,E1C
789243985,ES,FOP,20250702,6220.0,C,CME,USD,E1C
789244177,ES,FOP,20250702,6220.0,P,CME,USD,E1C
796362041,ES,FOP,20250702,6220.0,C,CME,USD,ECES
796362044,ES,FOP,20250702,6220.0,P,CME,USD,ECES
787942314,ES,FOP,20250702,6225.0,C,CME,USD,E1C
787942342,ES,FOP,20250702,6225.0,P,CME,USD,E1C
796362049,ES,FOP,20250702,6225.0,C,CME,USD,ECES
796362052,ES,FOP,20250702,6225.0,P,CME,USD,ECES
789243722,ES,FOP,20250702,6230.0,C,CME,USD,E1C
789243930,ES,FOP,20250702,6230.0,P,CME,USD,E1C
796362059,ES,FOP,20250702,6230.0,C,CME,USD,ECES
796362062,ES,FOP,20250702,6230.0,P,CME,USD,ECES
793966086,ES,FOP,20250702,6235.0,P,CME,USD,E1C
793966109,ES,FOP,20250702,6235.0,C,CME,USD,E1C
789244075,ES,FOP,20250702,6240.0,P,CME,USD,E1C
789244080,ES,FOP,20250702,6240.0,C,CME,USD,E1C
796362064,ES,FOP,20250702,6240.0,C,CME,USD,ECES
796362069,ES,FOP,20250702,6240.0,P,CME,USD,ECES
793966083,ES,FOP,20250702,6245.0,C,CME,USD,E1C
793966343,ES,FOP,20250702,6245.0,P,CME,USD,E1C
787461247,ES,FOP,20250702,6250.0,C,CME,USD,E1C
787461373,ES,FOP,20250702,6250.0,P,CME,USD,E1C
796362074,ES,FOP,20250702,6250.0,C,CME,USD,ECES
796362079,ES,FOP,20250702,6250.0,P,CME,USD,ECES
793966219,ES,FOP,20250702,6255.0,P,CME,USD,E1C
793966258,ES,FOP,20250702,6255.0,C,CME,USD,E1C
789243698,ES,FOP,20250702,6260.0,P,CME,USD,E1C
789244065,ES,FOP,20250702,6260.0,C,CME,USD,E1C
796362083,ES,FOP,20250702,6260.0,C,CME,USD,ECES
796362086,ES,FOP,20250702,6260.0,P,CME,USD,ECES
793966001,ES,FOP,20250702,6265.0,C,CME,USD,E1C
793966329,ES,FOP,20250702,6265.0,P,CME,USD,E1C
789243868,ES,FOP,20250702,6270.0,C,CME,USD,E1C
789244211,ES,FOP,20250702,6270.0,P,CME,USD,E1C
796362089,ES,FOP,20250702,6270.0,C,CME,USD,ECES
796362092,ES,FOP,20250702,6270.0,P,CME,USD,ECES
787942321,ES,FOP,20250702,6275.0,P,CME,USD,E1C
787942324,ES,FOP,20250702,6275.0,C,CME,USD,E1C
796362098,ES,FOP,20250702,6275.0,C,CME,USD,ECES
796362103,ES,FOP,20250702,6275.0,P,CME,USD,ECES
789244044,ES,FOP,20250702,6280.0,C,CME,USD,E1C
789244190,ES,FOP,20250702,6280.0,P,CME,USD,E1C
796362104,ES,FOP,20250702,6280.0,C,CME,USD,ECES
796362109,ES,FOP,20250702,6280.0,P,CME,USD,ECES
793965864,ES,FOP,20250702,6285.0,P,CME,USD,E1C
793966243,ES,FOP,20250702,6285.0,C,CME,USD,E1C
789243674,ES,FOP,20250702,6290.0,P,CME,USD,E1C
789244180,ES,FOP,20250702,6290.0,C,CME,USD,E1C
796362114,ES,FOP,20250702,6290.0,C,CME,USD,ECES
796362119,ES,FOP,20250702,6290.0,P,CME,USD,ECES
793966146,ES,FOP,20250702,6295.0,P,CME,USD,E1C
793966361,ES,FOP,20250702,6295.0,C,CME,USD,E1C
787461208,ES,FOP,20250702,6300.0,C,CME,USD,E1C
787461447,ES,FOP,20250702,6300.0,P,CME,USD,E1C
796362120,ES,FOP,20250702,6300.0,C,CME,USD,ECES
796362125,ES,FOP,20250702,6300.0,P,CME,USD,ECES
793965902,ES,FOP,20250702,6305.0,C,CME,USD,E1C
793966252,ES,FOP,20250702,6305.0,P,CME,USD,E1C
789453300,ES,FOP,20250702,6310.0,P,CME,USD,E1C
789453319,ES,FOP,20250702,6310.0,C,CME,USD,E1C
796362131,ES,FOP,20250702,6310.0,C,CME,USD,ECES
796362134,ES,FOP,20250702,6310.0,P,CME,USD,ECES
793965974,ES,FOP,20250702,6315.0,C,CME,USD,E1C
793966358,ES,FOP,20250702,6315.0,P,CME,USD,E1C
789453297,ES,FOP,20250702,6320.0,C,CME,USD,E1C
789453325,ES,FOP,20250702,6320.0,P,CME,USD,E1C
796362137,ES,FOP,20250702,6320.0,C,CME,USD,ECES
796362140,ES,FOP,20250702,6320.0,P,CME,USD,ECES
789453314,ES,FOP,20250702,6325.0,C,CME,USD,E1C
789453344,ES,FOP,20250702,6325.0,P,CME,USD,E1C
796362144,ES,FOP,20250702,6325.0,C,CME,USD,ECES
796362149,ES,FOP,20250702,6325.0,P,CME,USD,ECES
789453334,ES,FOP,20250702,6330.0,P,CME,USD,E1C
789453340,ES,FOP,20250702,6330.0,C,CME,USD,E1C
796362154,ES,FOP,20250702,6330.0,C,CME,USD,ECES
796362159,ES,FOP,20250702,6330.0,P,CME,USD,ECES
794599518,ES,FOP,20250702,6335.0,C,CME,USD,E1C
794599558,ES,FOP,20250702,6335.0,P,CME,USD,E1C
789453290,ES,FOP,20250702,6340.0,P,CME,USD,E1C
789453337,ES,FOP,20250702,6340.0,C,CME,USD,E1C
796362161,ES,FOP,20250702,6340.0,C,CME,USD,ECES
796362164,ES,FOP,20250702,6340.0,P,CME,USD,ECES
794599410,ES,FOP,20250702,6345.0,C,CME,USD,E1C
794599416,ES,FOP,20250702,6345.0,P,CME,USD,E1C
787461104,ES,FOP,20250702,6350.0,C,CME,USD,E1C
787461232,ES,FOP,20250702,6350.0,P,CME,USD,E1C
796362171,ES,FOP,20250702,6350.0,C,CME,USD,ECES
796362174,ES,FOP,20250702,6350.0,P,CME,USD,ECES
794599474,ES,FOP,20250702,6355.0,P,CME,USD,E1C
794599533,ES,FOP,20250702,6355.0,C,CME,USD,E1C
790333417,ES,FOP,20250702,6360.0,C,CME,USD,E1C
790333431,ES,FOP,20250702,6360.0,P,CME,USD,E1C
796362179,ES,FOP,20250702,6360.0,C,CME,USD,ECES
796362182,ES,FOP,20250702,6360.0,P,CME,USD,ECES
